,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
96,63328,SAINTE-CATHERINE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,0,0,0,0,0,0,0,0,2019,6322
97,63086,LA CHAPELLE-AGNON,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,13,10,0,0,0,10,8,0,2019,6322
98,63268,PARDINES,Agglo Pays d'Issoire,ISSOIRE,0,0,0,0,0,0,0,0,2019,6318
99,63325,SAINT-BONNET-LES-ALLIER,Billom Communauté,BILLOM,7,0,0,0,0,6,0,0,2019,6305
100,63456,VICHEL,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2019,6306
101,63010,ARLANC,Ambert Livradois Forez,AMBERT,53,34,19,10,11,32,29,24,2019,6302
102,63052,LE BREUIL-SUR-COUZE,Agglo Pays d'Issoire,BRASSAC-LES-MINES,22,14,8,0,0,15,13,9,2019,6306
103,63089,CHAPPES,Riom Limagne et Volcans,AIGUEPERSE,19,11,8,0,9,9,11,8,2019,6301
104,63144,EGLISENEUVE-D'ENTRAIGUES,Massif du Sancy,LE SANCY,26,20,6,0,0,19,15,11,2019,6329
105,63159,FERNOEL,Chavanon Combrailles et Volcans,SAINT-OURS,11,9,0,0,0,6,8,0,2019,6328
106,63283,PONTAUMUR,Chavanon Combrailles et Volcans,SAINT-OURS,19,15,0,0,6,10,10,9,2019,6328
107,63416,SAVENNES,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2019,6328
108,63306,LA ROCHE-NOIRE,Mond'Arverne Communauté,VIC-LE-COMTE,10,8,0,0,0,8,0,7,2019,6331
109,63319,SAINT-ANTHEME,Ambert Livradois Forez,AMBERT,36,28,8,0,9,24,23,13,2019,6302
110,63327,SAINT-BONNET-PRES-RIOM,Riom Limagne et Volcans,RIOM,31,22,9,0,13,16,23,8,2019,6325
111,63331,SAINT-CLEMENT-DE-VALORGUE,Ambert Livradois Forez,AMBERT,8,6,0,0,0,0,0,0,2019,6302
112,63332,SAINT-CLEMENT-DE-REGNAT,Plaine Limagne,MARINGUES,16,12,0,0,0,12,8,8,2019,6320
113,63342,SAINT-FLORET,Agglo Pays d'Issoire,LE SANCY,6,0,0,0,0,0,0,0,2019,6329
114,63358,SAINT-HILAIRE-LA-CROIX,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,10,6,0,0,0,6,8,0,2019,6327
115,63364,SAINT-JEAN-D'HEURS,Entre Dore et Allier,LEZOUX,6,0,0,0,0,0,0,0,2019,6319
116,63374,SAINT-MARTIN-DES-OLMES,Ambert Livradois Forez,AMBERT,0,0,0,0,0,0,0,0,2019,6302
117,63381,SAINT-OURS,Riom Limagne et Volcans,SAINT-OURS,24,19,0,0,0,16,13,11,2019,6328
118,63388,SAINT-PRIEST-DES-CHAMPS,Pays de Saint-Eloy,SAINT-ELOY LES MINES,27,19,8,0,8,17,15,12,2019,6326
119,63395,SAINT-SANDOUX,Mond'Arverne Communauté,ORCINES,8,0,0,0,0,6,0,0,2019,6323
120,63397,SAINT-SAUVES-D'AUVERGNE,Dômes Sancy Artense,LE SANCY,38,27,11,0,7,29,25,13,2019,6329
121,63399,SAINT-SULPICE,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2019,6328
122,63402,SAINT-VICTOR-MONTVIANEIX,Thiers Dore et Montagne,THIERS,9,6,0,0,0,7,0,0,2019,6330
123,63411,SAUVAGNAT-SAINTE-MARTHE,Agglo Pays d'Issoire,VIC-LE-COMTE,6,0,0,0,0,0,0,0,2019,6331
124,63420,SEYCHALLES,Entre Dore et Allier,LEZOUX,18,15,0,0,6,11,12,6,2019,6319
125,63426,TAUVES,Dômes Sancy Artense,LE SANCY,34,20,14,0,10,23,21,13,2019,6329
126,63437,TREMOUILLE-SAINT-LOUP,Dômes Sancy Artense,LE SANCY,0,0,0,0,0,0,0,0,2019,6329
127,63439,USSON,Agglo Pays d'Issoire,BRASSAC-LES-MINES,6,0,0,0,0,0,0,0,2019,6306
128,63447,VERGHEAS,Pays de Saint-Eloy,SAINT-ELOY LES MINES,10,8,0,0,0,6,8,0,2019,6326
129,63452,VERRIERES,Agglo Pays d'Issoire,LE SANCY,0,0,0,0,0,0,0,0,2019,6329
130,63465,VIVEROLS,Ambert Livradois Forez,AMBERT,12,11,0,0,0,8,0,8,2019,6302
131,63468,VOLLORE-MONTAGNE,Thiers Dore et Montagne,THIERS,13,7,6,0,0,8,7,6,2019,6330
132,63471,YOUX,Pays de Saint-Eloy,SAINT-ELOY LES MINES,40,31,9,0,9,26,22,18,2019,6326
133,63189,LAQUEUILLE,Dômes Sancy Artense,ORCINES,7,6,0,0,0,0,0,6,2019,6323
134,63451,VERNINES,Dômes Sancy Artense,ORCINES,7,0,0,0,0,0,6,0,2019,6323
135,63063,CEBAZAT,Clermont Auvergne Métropole,CEBAZAT,182,127,55,18,48,116,92,90,2019,6307
136,63141,DURTOL,Clermont Auvergne Métropole,CEBAZAT,40,34,6,0,8,28,19,21,2019,6307
137,63123,COURNOLS,Mond'Arverne Communauté,ORCINES,0,0,0,0,0,0,0,0,2019,6323
138,63378,SAINT-MAURICE,Mond'Arverne Communauté,VIC-LE-COMTE,9,7,0,0,0,6,6,0,2019,6331
139,63047,LA BOURBOULE,Massif du Sancy,LE SANCY,64,51,13,9,16,39,30,34,2019,6329
140,63077,CHAMBON-SUR-LAC,Massif du Sancy,LE SANCY,13,10,0,0,0,6,9,0,2019,6329
141,63236,MONT-DORE,Massif du Sancy,LE SANCY,36,28,8,6,6,24,14,22,2019,6329
142,63073,CHADELEUF,Agglo Pays d'Issoire,VIC-LE-COMTE,7,0,0,0,0,0,0,0,2019,6331
143,63111,CLEMENSAT,Agglo Pays d'Issoire,LE SANCY,0,0,0,0,0,0,0,0,2019,6329
144,63121,COUDES,Agglo Pays d'Issoire,VIC-LE-COMTE,24,16,8,0,0,16,18,6,2019,6331
145,63166,GIGNAT,Agglo Pays d'Issoire,BRASSAC-LES-MINES,8,0,0,0,0,0,0,0,2019,6306
146,63282,PLAUZAT,Agglo Pays d'Issoire,VIC-LE-COMTE,14,7,7,0,0,6,9,0,2019,6331
147,63352,SAINT-GERMAIN-LEMBRON,Agglo Pays d'Issoire,BRASSAC-LES-MINES,53,35,18,6,15,32,26,27,2019,6306
148,63375,SAINT-MARTIN-DES-PLAINS,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2019,6306
149,63442,VALZ-SOUS-CHATEAUNEUF,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2019,6306
150,63252,NEUVILLE,Billom Communauté,BILLOM,9,6,0,0,0,7,0,0,2019,6305
151,63438,TREZIOUX,Billom Communauté,BILLOM,16,11,0,0,0,12,9,7,2019,6305
152,63131,CULHAT,Entre Dore et Allier,LEZOUX,25,18,7,0,6,19,15,10,2019,6319
153,63195,LEZOUX,Entre Dore et Allier,LEZOUX,138,111,27,18,27,93,77,61,2019,6319
154,63394,SAINT-ROMAIN,Ambert Livradois Forez,AMBERT,11,8,0,0,0,8,0,7,2019,6302
155,63076,CHAMBON-SUR-DOLORE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,10,7,0,0,0,0,8,0,2019,6322
156,63454,VERTOLAYE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,22,16,6,0,7,13,11,11,2019,6322
157,63031,BEAULIEU,Agglo Pays d'Issoire,BRASSAC-LES-MINES,12,9,0,0,0,9,7,0,2019,6306
158,63205,MANGLIEU,Mond'Arverne Communauté,VIC-LE-COMTE,10,6,0,0,0,8,0,0,2019,6331
159,63269,PARENT,Agglo Pays d'Issoire,VIC-LE-COMTE,20,15,0,0,0,15,14,6,2019,6331
160,63044,BONGHEAT,Billom Communauté,BILLOM,6,0,0,0,0,6,0,0,2019,6305
161,63301,RIS,Thiers Dore et Montagne,MARINGUES,17,12,0,0,0,11,9,8,2019,6320
162,63143,EFFIAT,Plaine Limagne,AIGUEPERSE,15,10,0,0,0,12,0,10,2019,6301
163,63200,LUSSAT,Riom Limagne et Volcans,AIGUEPERSE,23,16,7,0,6,15,15,8,2019,6301
164,63300,RIOM,Riom Limagne et Volcans,RIOM,357,271,86,48,72,237,173,184,2019,6325
165,63344,SAINT-GAL-SUR-SIOULE,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,0,0,0,0,0,0,0,0,2019,6327
166,63101,CHATEAU-SUR-CHER,Pays de Saint-Eloy,SAINT-ELOY LES MINES,0,0,0,0,0,0,0,0,2019,6326
167,63360,SAINT-HILAIRE,Pays de Saint-Eloy,SAINT-ELOY LES MINES,10,8,0,0,0,6,7,0,2019,6326
168,63408,SAURET-BESSERVE,Pays de Saint-Eloy,SAINT-ELOY LES MINES,0,0,0,0,0,0,0,0,2019,6326
169,63115,COMBRAILLES,Chavanon Combrailles et Volcans,SAINT-OURS,7,0,0,0,0,0,0,0,2019,6328
170,63363,SAINT-JACQUES-D'AMBUR,Chavanon Combrailles et Volcans,SAINT-OURS,9,0,0,0,0,6,0,0,2019,6328
171,63410,SAUVAGNAT,Chavanon Combrailles et Volcans,SAINT-OURS,6,0,0,0,0,0,0,0,2019,6328
172,63386,SAINT-PIERRE-ROCHE,Dômes Sancy Artense,ORCINES,9,8,0,0,0,7,0,0,2019,6323
173,63246,MURAT-LE-QUAIRE,Massif du Sancy,LE SANCY,0,0,0,0,0,0,0,0,2019,6329
174,63440,VALBELEIX,Massif du Sancy,LE SANCY,8,0,0,0,0,0,0,0,2019,6329
175,63323,SAINT-BONNET-LE-BOURG,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,0,0,0,0,0,0,0,0,2019,6322
176,63081,CHAMPETIERES,Ambert Livradois Forez,AMBERT,8,7,0,0,0,0,0,0,2019,6302
177,63084,CHANONAT,Mond'Arverne Communauté,LES MARTRES-DE-VEYRE,22,17,0,0,0,16,12,10,2019,6321
178,63102,CHATELDON,Thiers Dore et Montagne,MARINGUES,29,20,9,0,8,18,16,13,2019,6320
179,63112,CLERLANDE,Riom Limagne et Volcans,AIGUEPERSE,7,0,0,0,0,6,0,0,2019,6301
180,63168,GLAINE-MONTAIGUT,Billom Communauté,BILLOM,10,6,0,0,0,7,0,9,2019,6305
181,63192,LA TOUR-D'AUVERGNE,Dômes Sancy Artense,LE SANCY,23,16,7,0,6,15,13,10,2019,6329
182,63212,MARSAT,Riom Limagne et Volcans,CHATELGUYON,14,12,0,0,0,13,0,9,2019,6309
183,63215,MARTRES-SUR-MORGE,Riom Limagne et Volcans,AIGUEPERSE,7,0,0,0,0,0,0,0,2019,6301
184,63148,ENNEZAT,Riom Limagne et Volcans,AIGUEPERSE,26,18,8,0,0,20,11,15,2019,6301
185,63171,GOUTTIERES,Pays de Saint-Eloy,SAINT-ELOY LES MINES,8,0,0,0,0,6,0,0,2019,6326
186,63206,MANZAT,Combrailles Sioule et Morge,SAINT-GEORGES DE MONS,30,24,6,6,7,17,21,9,2019,6327
187,63314,SAINT-AMANT-ROCHE-SAVINE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,20,18,0,0,0,14,11,9,2019,6322
188,63232,MONS,Plaine Limagne,MARINGUES,8,0,0,0,0,6,6,0,2019,6320
189,63245,MOZAC,Riom Limagne et Volcans,CHATELGUYON,59,40,19,0,0,52,23,36,2019,6309
190,63299,RENTIERES,Agglo Pays d'Issoire,BRASSAC-LES-MINES,6,0,0,0,0,0,0,0,2019,6306
191,63170,LA GOUTELLE,Chavanon Combrailles et Volcans,SAINT-OURS,18,14,0,0,0,12,12,6,2019,6328
192,63180,JOZE,Entre Dore et Allier,LEZOUX,29,24,0,0,6,22,12,17,2019,6319
193,63188,LAPS,Mond'Arverne Communauté,VIC-LE-COMTE,0,0,0,0,0,0,0,0,2019,6331
194,63204,MALINTRAT,Riom Limagne et Volcans,GERZAT,14,12,0,0,0,10,7,7,2019,6317
195,63216,MAUZUN,Billom Communauté,BILLOM,0,0,0,0,0,0,0,0,2019,6305
196,63221,MEDEYROLLES,Ambert Livradois Forez,AMBERT,10,7,0,0,0,7,0,8,2019,6302
197,63230,LE MONESTIER,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,7,0,0,0,0,0,0,0,2019,6322
198,63234,MONTAIGUT-LE-BLANC,Agglo Pays d'Issoire,LE SANCY,11,7,0,0,0,10,8,0,2019,6329
199,63243,MOUREUILLE,Pays de Saint-Eloy,SAINT-ELOY LES MINES,9,0,0,0,0,0,0,0,2019,6326
200,63247,MUROL,Massif du Sancy,LE SANCY,19,14,0,0,0,13,12,7,2019,6329
201,63256,NOVACELLES,Ambert Livradois Forez,AMBERT,6,6,0,0,0,0,0,0,2019,6302
202,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,CLERMONT-FERRAND 1,482,358,124,78,116,288,248,234,2019,6310
203,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,CLERMONT-FERRAND 3,445,354,91,66,99,280,204,241,2019,6312
204,63137,DORANGES,Ambert Livradois Forez,AMBERT,13,7,6,0,0,8,8,0,2019,6302
205,63178,ISSOIRE,Agglo Pays d'Issoire,ISSOIRE,397,305,92,47,95,255,218,179,2019,6318
206,63343,SAINT-FLOUR,Thiers Dore et Montagne,LES MONTS-DU-LIVRADOIS,8,0,0,0,0,8,0,0,2019,6322
207,63016,AUGEROLLES,Thiers Dore et Montagne,LES MONTS-DU-LIVRADOIS,32,25,7,0,8,22,17,15,2019,6322
208,63273,PERIGNAT-SUR-ALLIER,Billom Communauté,VIC-LE-COMTE,24,17,7,0,8,15,13,11,2019,6331
209,63099,CHATEAUGAY,Clermont Auvergne Métropole,CHATELGUYON,49,34,15,0,17,27,22,27,2019,6309
210,63415,SAUXILLANGES,Agglo Pays d'Issoire,BRASSAC-LES-MINES,24,18,6,0,9,13,18,6,2019,6306
211,63453,VERTAIZON,Billom Communauté,BILLOM,44,33,11,0,11,31,23,21,2019,6305
212,63309,SAILLANT,Ambert Livradois Forez,AMBERT,10,7,0,0,0,8,0,6,2019,6302
213,63423,SUGERES,Agglo Pays d'Issoire,BRASSAC-LES-MINES,10,0,7,0,0,0,0,6,2019,6306
214,63038,BESSE-ET-SAINT-ANASTAISE,Massif du Sancy,LE SANCY,54,44,10,0,15,35,27,27,2019,6329
215,63271,PASLIERES,Thiers Dore et Montagne,MARINGUES,20,16,0,0,0,15,14,6,2019,6320
216,63278,PESSAT-VILLENEUVE,Riom Limagne et Volcans,RIOM,6,0,0,0,0,0,0,0,2019,6325
217,63341,SAINT-FERREOL-DES-COTES,Ambert Livradois Forez,AMBERT,15,10,0,0,0,9,0,12,2019,6302
218,63365,SAINT-JEAN-DES-OLLIERES,Billom Communauté,BILLOM,9,0,0,0,0,0,6,0,2019,6305
219,63422,SOLIGNAT,Agglo Pays d'Issoire,LE SANCY,15,11,0,0,0,14,11,0,2019,6329
220,63459,VILLENEUVE-LES-CERFS,Plaine Limagne,MARINGUES,7,0,0,0,0,0,0,6,2019,6320
221,63001,AIGUEPERSE,Plaine Limagne,AIGUEPERSE,44,31,13,9,13,22,25,19,2019,6301
222,63011,ARS-LES-FAVETS,Pays de Saint-Eloy,SAINT-ELOY LES MINES,8,8,0,0,0,6,0,7,2019,6326
223,63026,AYDAT,Mond'Arverne Communauté,ORCINES,20,13,7,0,0,13,11,9,2019,6323
224,63045,BORT-L'ETANG,Entre Dore et Allier,LEZOUX,17,14,0,0,0,12,12,0,2019,6319
225,63053,BRIFFONS,Chavanon Combrailles et Volcans,SAINT-OURS,15,13,0,0,0,9,7,8,2019,6328
