,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
404,63455,VEYRE-MONTON,Mond'Arverne Communauté,LES MARTRES-DE-VEYRE,45,36,9,0,13,28,23,22,2020,6321
405,63002,AIX-LA-FAYETTE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,0,0,0,0,0,0,0,0,2020,6322
406,63081,CHAMPETIERES,Ambert Livradois Forez,AMBERT,11,7,0,0,0,8,0,7,2020,6302
407,63165,GIAT,Chavanon Combrailles et Volcans,SAINT-OURS,26,21,0,7,0,16,15,11,2020,6328
408,63215,MARTRES-SUR-MORGE,Riom Limagne et Volcans,AIGUEPERSE,9,0,0,0,0,0,0,0,2020,6301
409,63347,SAINT-GENES-DU-RETZ,Plaine Limagne,AIGUEPERSE,7,7,0,0,0,6,0,0,2020,6301
410,63248,NEBOUZAT,Dômes Sancy Artense,ORCINES,17,12,0,0,0,14,7,10,2020,6323
411,63186,LANDOGNE,Chavanon Combrailles et Volcans,SAINT-OURS,9,0,0,0,0,6,0,0,2020,6328
412,63216,MAUZUN,Billom Communauté,BILLOM,0,0,0,0,0,0,0,0,2020,6305
413,63238,MONTFERMY,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2020,6328
414,63259,OLLOIX,Mond'Arverne Communauté,ORCINES,6,0,0,0,0,6,0,6,2020,6323
415,63275,PERRIER,Agglo Pays d'Issoire,ISSOIRE,21,13,8,0,0,16,12,9,2020,6318
416,63310,SAINTE-AGATHE,Thiers Dore et Montagne,THIERS,7,0,0,0,0,0,6,0,2020,6330
417,63412,SAUVESSANGES,Ambert Livradois Forez,AMBERT,20,17,0,0,0,15,10,10,2020,6302
418,63003,AMBERT,Ambert Livradois Forez,AMBERT,239,173,66,30,57,152,108,131,2020,6302
419,63015,AUBUSSON-D'AUVERGNE,Thiers Dore et Montagne,LES MONTS-DU-LIVRADOIS,7,7,0,0,0,0,0,0,2020,6322
420,63058,BULHON,Entre Dore et Allier,LEZOUX,0,0,0,0,0,0,0,0,2020,6319
421,63085,CHAPDES-BEAUFORT,Chavanon Combrailles et Volcans,SAINT-OURS,28,20,8,0,0,22,17,11,2020,6328
422,63114,COLLANGES,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2020,6306
423,63137,DORANGES,Ambert Livradois Forez,AMBERT,8,6,0,0,0,0,0,0,2020,6302
424,63161,LA FORIE,Ambert Livradois Forez,AMBERT,9,8,0,0,0,6,0,0,2020,6302
425,63173,GRANDRIF,Ambert Livradois Forez,AMBERT,7,6,0,0,0,6,0,6,2020,6302
426,63285,PONTGIBAUD,Chavanon Combrailles et Volcans,SAINT-OURS,12,9,0,0,0,9,7,0,2020,6328
427,63093,CHARBONNIERES-LES-VIEILLES,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,23,15,8,0,6,14,13,10,2020,6327
428,63037,BERTIGNAT,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,19,12,7,0,0,14,11,8,2020,6322
429,63203,MALAUZAT,Riom Limagne et Volcans,CHATELGUYON,0,0,0,0,0,0,0,0,2020,6309
430,63288,PROMPSAT,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,6,0,0,0,0,0,0,0,2020,6327
431,63473,YSSAC-LA-TOURETTE,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,0,0,0,0,0,0,0,0,2020,6327
432,63110,CISTERNES-LA-FORET,Chavanon Combrailles et Volcans,SAINT-OURS,21,14,7,0,0,13,17,0,2020,6328
433,63416,SAVENNES,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2020,6328
434,63328,SAINTE-CATHERINE,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,0,0,0,0,0,0,0,0,2020,6322
435,63364,SAINT-JEAN-D'HEURS,Entre Dore et Allier,LEZOUX,10,8,0,0,0,0,6,0,2020,6319
436,63383,SAINT-PIERRE-COLAMINE,Massif du Sancy,LE SANCY,0,0,0,0,0,0,0,0,2020,6329
437,63397,SAINT-SAUVES-D'AUVERGNE,Dômes Sancy Artense,LE SANCY,34,25,9,0,0,24,22,12,2020,6329
438,63420,SEYCHALLES,Entre Dore et Allier,LEZOUX,17,15,0,0,0,11,11,6,2020,6319
439,63433,TORTEBESSE,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2020,6328
440,63450,VERNEUGHEOL,Chavanon Combrailles et Volcans,SAINT-OURS,12,10,0,0,0,7,7,0,2020,6328
441,63472,YRONDE-ET-BURON,Mond'Arverne Communauté,VIC-LE-COMTE,12,11,0,0,0,8,9,0,2020,6331
442,63019,AULNAT,Clermont Auvergne Métropole,GERZAT,99,73,26,12,27,60,62,37,2020,6317
443,63378,SAINT-MAURICE,Mond'Arverne Communauté,VIC-LE-COMTE,13,9,0,0,0,9,9,0,2020,6331
444,63051,BRENAT,Agglo Pays d'Issoire,ISSOIRE,12,7,0,0,0,9,9,0,2020,6318
445,63178,ISSOIRE,Agglo Pays d'Issoire,ISSOIRE,411,306,105,47,96,268,225,186,2020,6318
446,63356,SAINT-GERVAZY,Agglo Pays d'Issoire,BRASSAC-LES-MINES,8,7,0,0,0,0,6,0,2020,6306
447,63226,MUR-SUR-ALLIER,Billom Communauté,PONT-DU-CHATEAU,45,37,8,0,11,33,26,19,2020,6324
448,63105,CHAUMONT-LE-BOURG,Ambert Livradois Forez,AMBERT,0,0,0,0,0,0,0,0,2020,6302
449,63343,SAINT-FLOUR,Thiers Dore et Montagne,LES MONTS-DU-LIVRADOIS,11,6,0,0,0,10,6,0,2020,6322
450,63367,SAINT-JEAN-SAINT-GERVAIS,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2020,6306
451,63301,RIS,Thiers Dore et Montagne,MARINGUES,16,11,0,0,0,10,9,7,2020,6320
452,63349,SAINT-GEORGES-DE-MONS,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,78,50,28,11,17,50,48,30,2020,6327
453,63191,LASTIC,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2020,6328
454,63326,SAINT-BONNET-PRES-ORCIVAL,Dômes Sancy Artense,ORCINES,16,8,8,0,0,11,11,0,2020,6323
455,63353,SAINT-GERMAIN-L'HERM,Ambert Livradois Forez,LES MONTS-DU-LIVRADOIS,12,10,0,0,0,10,8,0,2020,6322
456,63432,THURET,Plaine Limagne,AIGUEPERSE,18,13,0,0,8,7,12,6,2020,6301
457,63159,FERNOEL,Chavanon Combrailles et Volcans,SAINT-OURS,10,8,0,0,0,6,7,0,2020,6328
458,63209,MAREUGHEOL,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2020,6306
459,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,CLERMONT-FERRAND 4,303,228,75,37,79,187,119,184,2020,6313
460,63206,MANZAT,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,31,25,6,0,8,19,21,10,2020,6327
461,63313,SAINT-ALYRE-ES-MONTAGNE,Agglo Pays d'Issoire,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2020,6306
462,63052,LE BREUIL-SUR-COUZE,Agglo Pays d'Issoire,BRASSAC-LES-MINES,20,14,6,0,0,13,13,7,2020,6306
463,63150,ENVAL,Riom Limagne et Volcans,CHATELGUYON,14,10,0,0,0,10,8,6,2020,6309
464,63004,LES ANCIZES-COMPS,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,55,36,19,11,9,35,31,24,2020,6327
465,63308,ROYAT,Clermont Auvergne Métropole,CHAMALIERES,87,65,22,12,20,55,30,57,2020,6308
466,63399,SAINT-SULPICE,Chavanon Combrailles et Volcans,SAINT-OURS,0,0,0,0,0,0,0,0,2020,6328
467,63099,CHATEAUGAY,Clermont Auvergne Métropole,CHATELGUYON,45,32,13,0,13,27,20,25,2020,6309
468,63282,PLAUZAT,Agglo Pays d'Issoire,VIC-LE-COMTE,17,9,8,0,0,7,9,8,2020,6331
469,63358,SAINT-HILAIRE-LA-CROIX,Combrailles Sioule et Morge,SAINT-GEORGES-DE-MONS,7,0,0,0,0,6,0,0,2020,6327
