,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
62,63359,SAINT-HILAIRE-LES-MONGES,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2017,0
63,63363,SAINT-JACQUES-D'AMBUR,Chavanon Combrailles et Volcans,Saint-Ours,8,0,0,0,0,0,0,0,2017,0
64,63385,SAINT-PIERRE-LE-CHASTEL,Chavanon Combrailles et Volcans,Saint-Ours,9,7,0,0,0,6,8,0,2017,0
65,63410,SAUVAGNAT,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2017,0
66,63326,SAINT-BONNET-PRES-ORCIVAL,Dômes Sancy Artense,Orcines,14,10,0,0,0,8,12,0,2017,0
67,63386,SAINT-PIERRE-ROCHE,Dômes Sancy Artense,Orcines,9,9,0,0,0,0,6,0,2017,0
68,63024,AVEZE,Dômes Sancy Artense,Le Sancy,10,9,0,0,0,6,0,6,2017,0
69,63246,MURAT-LE-QUAIRE,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2017,0
70,63440,VALBELEIX,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2017,0
71,63126,LE CREST,Mond'Arverne Communauté,Les-Martres-de-Veyre,20,15,0,0,0,14,9,11,2017,0
72,63214,LES MARTRES-DE-VEYRE,Mond'Arverne Communauté,Les-Martres-de-Veyre,74,53,21,0,21,50,31,43,2017,0
73,63315,SAINT-AMANT-TALLENDE,Mond'Arverne Communauté,Les-Martres-de-Veyre,39,33,6,0,10,27,19,20,2017,0
74,63071,CEYSSAT,Dômes Sancy Artense,Orcines,15,10,0,0,0,10,13,0,2017,0
75,63074,CHALUS,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
76,63081,CHAMPETIERES,Ambert Livradois Forez,Ambert,8,6,0,0,0,7,0,0,2017,0
77,63084,CHANONAT,Mond'Arverne Communauté,Les-Martres-de-Veyre,23,18,0,0,0,18,14,9,2017,0
78,63088,LA CHAPELLE-SUR-USSON,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
79,63092,CHARBONNIERES-LES-VARENNES,Riom Limagne et Volcans,Saint-Ours,28,24,0,0,6,19,15,13,2017,0
80,63096,CHAS,Billom Communauté,Billom,0,0,0,0,0,0,0,0,2017,0
81,63102,CHATELDON,Thiers Dore et Montagne,Maringues,28,20,8,0,6,17,16,12,2017,0
82,63112,CLERLANDE,Riom Limagne et Volcans,Aigueperse,0,0,0,0,0,0,0,0,2017,0
83,63119,CONDAT-LES-MONTBOISSIER,Ambert Livradois Forez,Monts du Livradois,11,9,0,0,0,0,11,0,2017,0
84,63165,GIAT,Chavanon Combrailles et Volcans,Saint-Ours,37,29,8,6,8,23,17,20,2017,0
85,63168,GLAINE-MONTAIGUT,Billom Communauté,Billom,8,6,0,0,0,0,0,6,2017,0
86,63172,GRANDEYROLLES,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
87,63176,HEUME-L'EGLISE,Dômes Sancy Artense,Orcines,0,0,0,0,0,0,0,0,2017,0
88,63179,JOB,Ambert Livradois Forez,Ambert,24,15,9,0,0,20,7,17,2017,0
89,63439,USSON,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
90,63443,VARENNES-SUR-MORGE,Riom Limagne et Volcans,Aigueperse,8,0,0,0,0,0,0,0,2017,0
91,63445,VASSEL,Billom Communauté,Billom,11,8,0,0,0,8,6,0,2017,0
92,63447,VERGHEAS,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,6,0,0,0,0,6,0,2017,0
93,63448,VERNET-LA-VARENNE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
94,63450,VERNEUGHEOL,Chavanon Combrailles et Volcans,Saint-Ours,13,11,0,0,0,10,7,6,2017,0
95,63452,VERRIERES,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
96,63455,VEYRE-MONTON,Mond'Arverne Communauté,Les-Martres-de-Veyre,40,34,6,0,13,25,20,20,2017,0
97,63457,VIC-LE-COMTE,Mond'Arverne Communauté,Vic-Le-Comte,93,66,27,0,23,65,48,45,2017,0
98,63460,VILLOSANGES,Chavanon Combrailles et Volcans,Saint-Ours,11,7,0,0,0,9,7,0,2017,0
99,63462,VIRLET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2017,0
100,63464,VITRAC,Combrailles Sioule et Morge,Saint-Georges-de-Mons,12,9,0,0,0,8,9,0,2017,0
101,63465,VIVEROLS,Ambert Livradois Forez,Ambert,13,9,0,0,0,9,0,9,2017,0
102,63468,VOLLORE-MONTAGNE,Thiers Dore et Montagne,Thiers,15,8,7,0,0,10,10,0,2017,0
103,63471,YOUX,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,33,25,8,0,7,21,19,14,2017,0
104,63472,YRONDE-ET-BURON,Mond'Arverne Communauté,Vic-Le-Comte,16,12,0,0,0,11,10,6,2017,0
105,63043,BLOT-L'EGLISE,Combrailles Sioule et Morge,Saint-Georges-de-Mons,11,7,0,0,0,8,0,6,2017,0
106,63467,VOINGT,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2017,0
107,63028,BAGNOLS,Dômes Sancy Artense,Le Sancy,24,16,8,0,10,13,17,7,2017,0
108,63189,LAQUEUILLE,Dômes Sancy Artense,Orcines,6,0,0,0,0,0,0,0,2017,0
109,63190,LARODDE,Dômes Sancy Artense,Le Sancy,15,11,0,0,0,11,10,0,2017,0
110,63305,ROCHEFORT-MONTAGNE,Dômes Sancy Artense,Orcines,29,19,10,6,7,16,18,11,2017,0
111,63451,VERNINES,Dômes Sancy Artense,Orcines,7,0,0,0,0,0,6,0,2017,0
112,63019,AULNAT,Clermont Auvergne Métropole,Gerzat,86,56,30,0,34,47,48,38,2017,0
113,63063,CEBAZAT,Clermont Auvergne Métropole,Cébazat,178,130,48,20,48,110,97,81,2017,0
114,63099,CHATEAUGAY,Clermont Auvergne Métropole,Châtelguyon,48,36,12,0,15,28,25,23,2017,0
115,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,Pseudo-canton de Clermont-Ferrand,2598,1995,603,352,607,1639,1177,1421,2017,0
116,63141,DURTOL,Clermont Auvergne Métropole,Cébazat,36,31,0,0,6,27,18,18,2017,0
117,63193,LEMPDES,Clermont Auvergne Métropole,Pont-du-Château,160,109,51,18,41,101,88,72,2017,0
118,63272,PERIGNAT-LES-SARLIEVE,Clermont Auvergne Métropole,Aubière,42,34,8,0,6,33,27,15,2017,0
119,63307,ROMAGNAT,Clermont Auvergne Métropole,Aubière,157,114,43,11,46,100,73,84,2017,0
120,63021,AUTHEZAT,Mond'Arverne Communauté,Les-Martres-de-Veyre,14,8,6,0,6,7,6,8,2017,0
121,63120,CORENT,Mond'Arverne Communauté,Les-Martres-de-Veyre,0,0,0,0,0,0,0,0,2017,0
122,63123,COURNOLS,Mond'Arverne Communauté,Orcines,0,0,0,0,0,0,0,0,2017,0
123,63280,PIGNOLS,Mond'Arverne Communauté,Vic-Le-Comte,0,0,0,0,0,0,0,0,2017,0
124,63302,LA ROCHE-BLANCHE,Mond'Arverne Communauté,Les-Martres-de-Veyre,34,21,13,0,14,17,16,18,2017,0
125,63378,SAINT-MAURICE,Mond'Arverne Communauté,Vic-Le-Comte,7,7,0,0,0,6,0,0,2017,0
126,63038,BESSE-ET-SAINT-ANASTAISE,Massif du Sancy,Le Sancy,54,43,11,0,12,37,32,22,2017,0
127,63047,LA BOURBOULE,Massif du Sancy,Le Sancy,70,56,14,12,14,44,36,34,2017,0
128,63077,CHAMBON-SUR-LAC,Massif du Sancy,Le Sancy,11,8,0,0,0,7,6,0,2017,0
129,63117,COMPAINS,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2017,0
130,63236,MONT-DORE,Massif du Sancy,Le Sancy,47,36,11,0,7,35,19,28,2017,0
131,63335,SAINT-DIERY,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2017,0
132,63007,APCHAT,Agglo Pays d'Issoire,Brassac-Les-Mines,8,0,0,0,0,6,0,0,2017,0
133,63017,AUGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
134,63029,BANSAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
135,63050,BRASSAC-LES-MINES,Agglo Pays d'Issoire,Brassac-Les-Mines,109,84,25,12,31,66,68,41,2017,0
136,63051,BRENAT,Agglo Pays d'Issoire,Issoire,11,9,0,0,0,9,8,0,2017,0
137,63073,CHADELEUF,Agglo Pays d'Issoire,Vic-Le-Comte,9,6,0,0,0,0,6,0,2017,0
138,63080,CHAMPEIX,Agglo Pays d'Issoire,Le Sancy,23,17,6,0,7,15,14,9,2017,0
139,63109,CHIDRAC,Agglo Pays d'Issoire,Le Sancy,9,6,0,0,0,6,0,0,2017,0
140,63111,CLEMENSAT,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
141,63121,COUDES,Agglo Pays d'Issoire,Vic-Le-Comte,25,18,7,0,0,19,18,7,2017,0
142,63122,COURGOUL,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
143,63166,GIGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,9,0,0,0,0,6,0,0,2017,0
144,63178,ISSOIRE,Agglo Pays d'Issoire,Issoire,396,292,104,50,95,251,214,182,2017,0
145,63182,JUMEAUX,Agglo Pays d'Issoire,Brassac-Les-Mines,23,17,6,0,7,15,15,8,2017,0
146,63202,MADRIAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
147,63241,MONTPEYROUX,Agglo Pays d'Issoire,Vic-Le-Comte,0,0,0,0,0,0,0,0,2017,0
148,63242,MORIAT,Agglo Pays d'Issoire,Brassac-Les-Mines,14,10,0,0,0,10,12,0,2017,0
149,63261,ORBEIL,Agglo Pays d'Issoire,Issoire,12,7,0,0,0,6,7,0,2017,0
150,63270,PARENTIGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,6,0,0,0,0,0,6,0,2017,0
151,63282,PLAUZAT,Agglo Pays d'Issoire,Vic-Le-Comte,13,7,6,0,0,8,9,0,2017,0
152,63330,SAINT-CIRGUES-SUR-COUZE,Agglo Pays d'Issoire,Le Sancy,6,0,0,0,0,0,6,0,2017,0
153,63340,SAINT-ETIENNE-SUR-USSON,Agglo Pays d'Issoire,Brassac-Les-Mines,6,0,0,0,0,0,0,0,2017,0
154,63352,SAINT-GERMAIN-LEMBRON,Agglo Pays d'Issoire,Brassac-Les-Mines,52,34,18,0,11,36,27,25,2017,0
155,63185,LAMONTGIE,Agglo Pays d'Issoire,Brassac-Les-Mines,10,8,0,0,0,6,8,0,2017,0
156,63192,LA TOUR-D'AUVERGNE,Dômes Sancy Artense,Le Sancy,20,16,0,0,0,15,12,8,2017,0
157,63196,LIMONS,Plaine Limagne,Maringues,24,20,0,0,8,12,17,7,2017,0
158,63199,LUDESSE,Agglo Pays d'Issoire,Le Sancy,14,9,0,0,0,10,8,6,2017,0
159,63212,MARSAT,Riom Limagne et Volcans,Châtelguyon,9,7,0,0,0,8,0,0,2017,0
160,63215,MARTRES-SUR-MORGE,Riom Limagne et Volcans,Aigueperse,10,8,0,0,0,0,6,0,2017,0
161,63276,PESCHADOIRES,Entre Dore et Allier,Lezoux,51,40,11,0,10,39,29,22,2017,0
162,63220,MAZOIRES,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
163,63389,SAINT-QUENTIN-SUR-SAUXILLANGES,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
164,63414,SAUVIAT,Thiers Dore et Montagne,Monts du Livradois,9,6,0,0,0,6,6,0,2017,0
165,63441,VALCIVIERES,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2017,0
166,63469,VOLLORE-VILLE,Thiers Dore et Montagne,Monts du Livradois,18,10,8,0,0,13,9,9,2017,0
167,63070,CEYRAT,Clermont Auvergne Métropole,Beaumont,93,69,24,10,17,66,40,53,2017,0
168,63127,CRESTE,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
169,63148,ENNEZAT,Riom Limagne et Volcans,Aigueperse,24,18,6,0,0,19,13,11,2017,0
170,63171,GOUTTIERES,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,0,0,0,0,0,0,0,2017,0
171,63206,MANZAT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,29,25,0,0,6,19,17,12,2017,0
172,63286,POUZOL,Combrailles Sioule et Morge,Saint-Georges-de-Mons,11,0,7,0,0,0,7,0,2017,0
173,63314,SAINT-AMANT-ROCHE-SAVINE,Ambert Livradois Forez,Monts du Livradois,19,17,0,0,0,14,15,0,2017,0
174,63347,SAINT-GENES-DU-RETZ,Plaine Limagne,Aigueperse,9,7,0,0,0,7,6,0,2017,0
175,63406,SARDON,Plaine Limagne,Aigueperse,0,0,0,0,0,0,0,0,2017,0
176,63466,VODABLE,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2017,0
177,63223,MENAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,18,14,0,0,0,12,13,0,2017,0
178,63229,MOISSAT,Entre Dore et Allier,Lezoux,21,19,0,0,0,14,13,8,2017,0
179,63232,MONS,Plaine Limagne,Maringues,11,7,0,0,0,8,9,0,2017,0
180,63239,MONTMORIN,Billom Communauté,Billom,12,10,0,0,0,6,7,0,2017,0
181,63245,MOZAC,Riom Limagne et Volcans,Châtelguyon,60,42,18,0,12,45,34,26,2017,0
182,63248,NEBOUZAT,Dômes Sancy Artense,Orcines,20,12,8,0,8,11,11,9,2017,0
183,63296,RAVEL,Entre Dore et Allier,Lezoux,9,7,0,0,0,6,0,0,2017,0
184,63299,RENTIERES,Agglo Pays d'Issoire,Brassac-Les-Mines,6,0,0,0,0,0,0,0,2017,0
185,63303,ROCHE-CHARLES-LA-MAYRAND,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
186,63167,GIMEAUX,Combrailles Sioule et Morge,Saint-Georges-de-Mons,0,0,0,0,0,0,0,0,2017,0
187,63170,LA GOUTELLE,Chavanon Combrailles et Volcans,Saint-Ours,22,15,7,0,6,14,15,7,2017,0
188,63174,GRANDVAL,Ambert Livradois Forez,Monts du Livradois,0,0,0,0,0,0,0,0,2017,0
189,63180,JOZE,Entre Dore et Allier,Lezoux,23,20,0,0,0,17,9,14,2017,0
190,63183,LABESSETTE,Dômes Sancy Artense,Le Sancy,0,0,0,0,0,0,0,0,2017,0
191,63184,LACHAUX,Thiers Dore et Montagne,Maringues,6,0,0,0,0,0,0,0,2017,0
192,63186,LANDOGNE,Chavanon Combrailles et Volcans,Saint-Ours,10,7,0,0,0,6,0,0,2017,0
193,63188,LAPS,Mond'Arverne Communauté,Vic-Le-Comte,8,0,0,0,0,7,0,0,2017,0
194,63194,LEMPTY,Entre Dore et Allier,Lezoux,6,0,0,0,0,0,0,0,2017,0
195,63204,MALINTRAT,Riom Limagne et Volcans,Gerzat,15,12,0,0,6,9,7,8,2017,0
196,63208,MARCILLAT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,9,0,0,0,0,8,0,0,2017,0
197,63210,MARINGUES,Plaine Limagne,Maringues,53,38,15,7,10,36,32,21,2017,0
198,63211,MARSAC-EN-LIVRADOIS,Ambert Livradois Forez,Ambert,53,40,13,8,11,34,30,23,2017,0
199,63213,LES MARTRES-D'ARTIERE,Riom Limagne et Volcans,Aigueperse,22,14,8,0,10,10,14,8,2017,0
200,63216,MAUZUN,Billom Communauté,Billom,0,0,0,0,0,0,0,0,2017,0
201,63219,MAZAYE,Dômes Sancy Artense,Orcines,21,13,8,0,6,12,17,0,2017,0
202,63221,MEDEYROLLES,Ambert Livradois Forez,Ambert,7,6,0,0,0,6,0,0,2017,0
203,63222,MEILHAUD,Agglo Pays d'Issoire,Issoire,0,0,0,0,0,0,0,0,2017,0
204,63224,MENETROL,Riom Limagne et Volcans,Châtelguyon,19,14,0,0,6,9,9,10,2017,0
205,63230,LE MONESTIER,Ambert Livradois Forez,Monts du Livradois,7,0,0,0,0,6,0,0,2017,0
206,63231,LA MONNERIE-LE-MONTEL,Thiers Dore et Montagne,Thiers,51,29,22,6,17,28,24,27,2017,0
207,63234,MONTAIGUT-LE-BLANC,Agglo Pays d'Issoire,Le Sancy,16,10,6,0,0,12,9,7,2017,0
208,63238,MONTFERMY,Chavanon Combrailles et Volcans,Saint-Ours,6,6,0,0,0,6,0,0,2017,0
209,63240,MONTPENSIER,Plaine Limagne,Aigueperse,0,0,0,0,0,0,0,0,2017,0
210,63243,MOUREUILLE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,10,6,0,0,0,6,6,0,2017,0
211,63244,CHAMBARON SUR MORGE,Riom Limagne et Volcans,Riom,24,19,0,0,7,13,13,11,2017,0
212,63247,MUROL,Massif du Sancy,Le Sancy,21,15,6,0,0,15,14,7,2017,0
213,63250,NESCHERS,Agglo Pays d'Issoire,Vic-Le-Comte,11,8,0,0,0,7,8,0,2017,0
214,63251,NEUF-EGLISE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,9,8,0,0,0,9,0,0,2017,0
215,63254,NOHANENT,Clermont Auvergne Métropole,Cébazat,36,25,11,6,13,17,24,12,2017,0
216,63256,NOVACELLES,Ambert Livradois Forez,Ambert,7,7,0,0,0,0,0,0,2017,0
217,63258,OLLIERGUES,Ambert Livradois Forez,Monts du Livradois,31,26,0,0,9,18,16,15,2017,0
218,63259,OLLOIX,Mond'Arverne Communauté,Orcines,7,0,0,0,0,7,0,0,2017,0
219,63260,OLMET,Thiers Dore et Montagne,Monts du Livradois,0,0,0,0,0,0,0,0,2017,0
220,63262,ORCET,Mond'Arverne Communauté,Les-Martres-de-Veyre,43,36,7,7,12,24,18,25,2017,0
221,63267,PALLADUC,Thiers Dore et Montagne,Thiers,12,7,0,0,0,7,6,6,2017,0
222,63268,PARDINES,Agglo Pays d'Issoire,Issoire,0,0,0,0,0,0,0,0,2017,0
223,63271,PASLIERES,Thiers Dore et Montagne,Maringues,23,18,0,0,7,14,15,8,2017,0
224,63274,PERPEZAT,Dômes Sancy Artense,Orcines,20,18,0,0,7,9,18,0,2017,0
225,63275,PERRIER,Agglo Pays d'Issoire,Issoire,19,15,0,0,0,16,13,6,2017,0
226,63277,PESLIERES,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
227,63278,PESSAT-VILLENEUVE,Riom Limagne et Volcans,Riom,0,0,0,0,0,0,0,0,2017,0
228,63279,PICHERANDE,Massif du Sancy,Le Sancy,13,10,0,0,0,9,6,7,2017,0
229,63284,PONT-DU-CHATEAU,Clermont Auvergne Métropole,Pont-du-Château,202,157,45,26,53,123,109,93,2017,0
230,63287,LES PRADEAUX,Agglo Pays d'Issoire,Brassac-Les-Mines,7,0,0,0,0,0,6,0,2017,0
231,63289,PRONDINES,Chavanon Combrailles et Volcans,Saint-Ours,8,6,0,0,0,6,0,0,2017,0
232,63310,SAINTE-AGATHE,Thiers Dore et Montagne,Thiers,7,0,0,0,0,0,0,0,2017,0
233,63313,SAINT-ALYRE-ES-MONTAGNE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2017,0
234,63318,SAINT-ANGEL,Combrailles Sioule et Morge,Saint-Georges-de-Mons,13,9,0,0,0,11,9,0,2017,0
235,63322,SAINT-BEAUZIRE,Riom Limagne et Volcans,Gerzat,42,33,9,0,10,28,20,22,2017,0
236,63325,SAINT-BONNET-LES-ALLIER,Billom Communauté,Billom,0,0,0,0,0,0,0,0,2017,0
237,63341,SAINT-FERREOL-DES-COTES,Ambert Livradois Forez,Ambert,11,8,0,0,0,6,0,9,2017,0
238,63345,SAINT-GENES-CHAMPANELLE,Clermont Auvergne Métropole,Beaumont,49,33,16,0,14,33,35,14,2017,0
