,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
235,63460,VILLOSANGES,Chavanon Combrailles et Volcans,Saint-Ours,12,8,0,0,0,7,7,0,2018,0
236,63462,VIRLET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2018,0
237,63464,VITRAC,Combrailles Sioule et Morge,Saint-Georges-de-Mons,10,7,0,0,0,7,8,0,2018,0
238,63465,VIVEROLS,Ambert Livradois Forez,Ambert,11,10,0,0,0,7,0,7,2018,0
239,63468,VOLLORE-MONTAGNE,Thiers Dore et Montagne,Thiers,13,6,7,0,0,7,7,6,2018,0
240,63471,YOUX,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,36,25,11,0,9,23,21,15,2018,0
241,63472,YRONDE-ET-BURON,Mond'Arverne Communauté,Vic-Le-Comte,17,12,0,0,0,13,10,7,2018,0
242,63043,BLOT-L'EGLISE,Combrailles Sioule et Morge,Saint-Georges-de-Mons,10,8,0,0,0,8,6,0,2018,0
243,63467,VOINGT,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2018,0
244,63028,BAGNOLS,Dômes Sancy Artense,Le Sancy,27,19,8,0,12,14,20,7,2018,0
245,63189,LAQUEUILLE,Dômes Sancy Artense,Orcines,7,6,0,0,0,0,0,0,2018,0
246,63190,LARODDE,Dômes Sancy Artense,Le Sancy,14,9,0,0,0,11,10,0,2018,0
247,63305,ROCHEFORT-MONTAGNE,Dômes Sancy Artense,Orcines,32,20,12,0,9,18,16,16,2018,0
248,63451,VERNINES,Dômes Sancy Artense,Orcines,6,0,0,0,0,0,0,0,2018,0
249,63019,AULNAT,Clermont Auvergne Métropole,Gerzat,100,66,34,10,35,55,60,40,2018,0
250,63063,CEBAZAT,Clermont Auvergne Métropole,Cébazat,172,126,46,17,38,117,93,79,2018,0
251,63099,CHATEAUGAY,Clermont Auvergne Métropole,Châtelguyon,52,38,14,6,18,28,23,29,2018,0
252,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,Pseudo-canton de Clermont-Ferrand,2547,1953,594,355,573,1619,1128,1419,2018,0
253,63141,DURTOL,Clermont Auvergne Métropole,Cébazat,38,33,0,0,8,27,20,18,2018,0
254,63193,LEMPDES,Clermont Auvergne Métropole,Pont-du-Château,160,112,48,18,38,104,86,74,2018,0
255,63272,PERIGNAT-LES-SARLIEVE,Clermont Auvergne Métropole,Aubière,38,29,9,0,10,27,24,14,2018,0
256,63307,ROMAGNAT,Clermont Auvergne Métropole,Aubière,163,115,48,15,37,111,79,84,2018,0
257,63021,AUTHEZAT,Mond'Arverne Communauté,Les-Martres-de-Veyre,11,7,0,0,0,6,7,0,2018,0
258,63120,CORENT,Mond'Arverne Communauté,Les-Martres-de-Veyre,0,0,0,0,0,0,0,0,2018,0
259,63123,COURNOLS,Mond'Arverne Communauté,Orcines,0,0,0,0,0,0,0,0,2018,0
260,63280,PIGNOLS,Mond'Arverne Communauté,Vic-Le-Comte,0,0,0,0,0,0,0,0,2018,0
261,63302,LA ROCHE-BLANCHE,Mond'Arverne Communauté,Les-Martres-de-Veyre,32,19,13,0,10,18,11,21,2018,0
262,63378,SAINT-MAURICE,Mond'Arverne Communauté,Vic-Le-Comte,7,7,0,0,0,0,0,0,2018,0
263,63038,BESSE-ET-SAINT-ANASTAISE,Massif du Sancy,Le Sancy,55,44,11,6,9,40,31,24,2018,0
264,63047,LA BOURBOULE,Massif du Sancy,Le Sancy,69,54,15,12,17,40,36,33,2018,0
265,63077,CHAMBON-SUR-LAC,Massif du Sancy,Le Sancy,12,10,0,0,0,7,6,6,2018,0
266,63117,COMPAINS,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2018,0
267,63236,MONT-DORE,Massif du Sancy,Le Sancy,42,34,8,0,6,32,15,27,2018,0
268,63335,SAINT-DIERY,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2018,0
269,63007,APCHAT,Agglo Pays d'Issoire,Brassac-Les-Mines,9,6,0,0,0,8,0,6,2018,0
270,63017,AUGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
271,63029,BANSAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
272,63050,BRASSAC-LES-MINES,Agglo Pays d'Issoire,Brassac-Les-Mines,103,78,25,8,35,60,61,42,2018,0
273,63051,BRENAT,Agglo Pays d'Issoire,Issoire,14,11,0,0,0,10,11,0,2018,0
274,63073,CHADELEUF,Agglo Pays d'Issoire,Vic-Le-Comte,8,6,0,0,0,0,0,0,2018,0
275,63080,CHAMPEIX,Agglo Pays d'Issoire,Le Sancy,21,15,6,0,7,11,13,8,2018,0
276,63109,CHIDRAC,Agglo Pays d'Issoire,Le Sancy,7,0,0,0,0,0,0,0,2018,0
277,63111,CLEMENSAT,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2018,0
278,63121,COUDES,Agglo Pays d'Issoire,Vic-Le-Comte,21,14,7,0,0,14,16,0,2018,0
279,63122,COURGOUL,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2018,0
280,63166,GIGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,10,0,0,0,0,6,0,0,2018,0
281,63178,ISSOIRE,Agglo Pays d'Issoire,Issoire,403,297,106,48,105,250,224,179,2018,0
282,63182,JUMEAUX,Agglo Pays d'Issoire,Brassac-Les-Mines,26,19,7,0,8,16,15,11,2018,0
283,63202,MADRIAT,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
284,63241,MONTPEYROUX,Agglo Pays d'Issoire,Vic-Le-Comte,0,0,0,0,0,0,0,0,2018,0
285,63242,MORIAT,Agglo Pays d'Issoire,Brassac-Les-Mines,12,8,0,0,0,8,11,0,2018,0
286,63261,ORBEIL,Agglo Pays d'Issoire,Issoire,9,6,0,0,0,7,0,0,2018,0
287,63270,PARENTIGNAT,Agglo Pays d'Issoire,Brassac-Les-Mines,7,0,0,0,0,0,0,0,2018,0
288,63282,PLAUZAT,Agglo Pays d'Issoire,Vic-Le-Comte,16,8,8,0,0,9,11,0,2018,0
289,63330,SAINT-CIRGUES-SUR-COUZE,Agglo Pays d'Issoire,Le Sancy,8,7,0,0,0,0,6,0,2018,0
290,63340,SAINT-ETIENNE-SUR-USSON,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
291,63352,SAINT-GERMAIN-LEMBRON,Agglo Pays d'Issoire,Brassac-Les-Mines,52,35,17,6,13,33,25,27,2018,0
292,63365,SAINT-JEAN-DES-OLLIERES,Billom Communauté,Billom,8,6,0,0,0,0,0,0,2018,0
293,63412,SAUVESSANGES,Ambert Livradois Forez,Ambert,20,15,0,0,6,12,11,9,2018,0
294,63419,SERVANT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,25,18,7,0,6,19,17,8,2018,0
295,63422,SOLIGNAT,Agglo Pays d'Issoire,Le Sancy,16,11,0,0,0,11,12,0,2018,0
296,63425,TALLENDE,Mond'Arverne Communauté,Les-Martres-de-Veyre,19,14,0,0,6,10,13,6,2018,0
297,63432,THURET,Plaine Limagne,Aigueperse,20,14,6,0,7,10,12,8,2018,0
298,63435,TOURZEL-RONZIERES,Agglo Pays d'Issoire,Le Sancy,6,6,0,0,0,0,0,0,2018,0
299,63446,VENSAT,Plaine Limagne,Aigueperse,11,0,6,0,0,7,6,0,2018,0
300,63449,LE VERNET-SAINTE-MARGUERITE,Massif du Sancy,Orcines,0,0,0,0,0,0,0,0,2018,0
301,63453,VERTAIZON,Billom Communauté,Billom,46,32,14,0,15,26,26,20,2018,0
302,63456,VICHEL,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
303,63459,VILLENEUVE-LES-CERFS,Plaine Limagne,Maringues,7,0,0,0,0,0,0,0,2018,0
304,63463,VISCOMTAT,Thiers Dore et Montagne,Thiers,28,23,0,0,0,20,23,0,2018,0
305,63470,VOLVIC,Riom Limagne et Volcans,Châtelguyon,58,42,16,7,13,38,28,30,2018,0
306,63001,AIGUEPERSE,Plaine Limagne,Aigueperse,42,30,12,0,12,25,20,22,2018,0
307,63003,AMBERT,Ambert Livradois Forez,Ambert,241,180,61,23,66,152,108,133,2018,0
308,63005,ANTOINGT,Agglo Pays d'Issoire,Brassac-Les-Mines,7,0,0,0,0,0,6,0,2018,0
309,63006,ANZAT-LE-LUGUET,Agglo Pays d'Issoire,Brassac-Les-Mines,10,8,0,0,0,6,8,0,2018,0
310,63008,ARCONSAT,Thiers Dore et Montagne,Thiers,22,16,6,0,8,10,13,9,2018,0
311,63009,ARDES,Agglo Pays d'Issoire,Brassac-Les-Mines,27,18,9,0,10,14,16,11,2018,0
312,63010,ARLANC,Ambert Livradois Forez,Ambert,65,43,22,11,16,38,35,30,2018,0
313,63011,ARS-LES-FAVETS,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,11,9,0,0,0,9,0,10,2018,0
314,63012,ARTONNE,Plaine Limagne,Aigueperse,14,8,6,0,0,11,8,6,2018,0
315,63014,AUBIERE,Clermont Auvergne Métropole,Aubière,203,153,50,19,36,148,101,102,2018,0
316,63015,AUBUSSON-D'AUVERGNE,Thiers Dore et Montagne,Monts du Livradois,6,0,0,0,0,0,0,0,2018,0
317,63016,AUGEROLLES,Thiers Dore et Montagne,Monts du Livradois,32,25,7,0,9,22,22,10,2018,0
318,63020,AURIERES,Dômes Sancy Artense,Orcines,9,0,0,0,0,0,0,0,2018,0
319,63025,AYAT-SUR-SIOULE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,0,0,0,0,6,0,0,2018,0
320,63026,AYDAT,Mond'Arverne Communauté,Orcines,20,15,0,0,0,14,10,10,2018,0
321,63030,BAS-ET-LEZAT,Plaine Limagne,Maringues,7,0,0,0,0,0,0,0,2018,0
322,63032,BEAUMONT,Clermont Auvergne Métropole,Beaumont,197,150,47,24,35,138,94,103,2018,0
323,63034,BEAUREGARD-L'EVEQUE,Billom Communauté,Billom,20,17,0,0,0,16,6,14,2018,0
324,63036,BERGONNE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
325,63039,BEURIERES,Ambert Livradois Forez,Ambert,6,0,0,0,0,0,0,0,2018,0
326,63041,BIOLLET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,12,0,7,0,0,7,6,6,2018,0
327,63045,BORT-L'ETANG,Entre Dore et Allier,Lezoux,13,11,0,0,0,8,9,0,2018,0
328,63048,BOURG-LASTIC,Chavanon Combrailles et Volcans,Saint-Ours,41,32,9,0,14,23,13,28,2018,0
329,63052,LE BREUIL-SUR-COUZE,Agglo Pays d'Issoire,Brassac-Les-Mines,21,11,10,0,0,12,12,9,2018,0
330,63053,BRIFFONS,Chavanon Combrailles et Volcans,Saint-Ours,14,12,0,0,0,10,6,8,2018,0
331,63056,BROUSSE,Ambert Livradois Forez,Monts du Livradois,12,10,0,0,0,7,7,0,2018,0
332,63058,BULHON,Entre Dore et Allier,Lezoux,0,0,0,0,0,0,0,0,2018,0
333,63059,BUSSEOL,Mond'Arverne Communauté,Vic-Le-Comte,0,0,0,0,0,0,0,0,2018,0
334,63067,LA CELLETTE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2018,0
335,63069,LE CENDRE,Clermont Auvergne Métropole,Cournon d'Auvergne,88,69,19,11,23,54,43,45,2018,0
336,63072,CHABRELOCHE,Thiers Dore et Montagne,Thiers,57,44,13,0,16,37,29,28,2018,0
337,63075,CHAMALIERES,Clermont Auvergne Métropole,Chamalières,441,358,83,33,77,331,155,286,2018,0
338,63078,CHAMEANE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
339,63083,CHANAT-LA-MOUTEYRE,Riom Limagne et Volcans,Orcines,0,0,0,0,0,0,0,0,2018,0
340,63085,CHAPDES-BEAUFORT,Chavanon Combrailles et Volcans,Saint-Ours,19,13,6,0,0,12,11,8,2018,0
341,63086,LA CHAPELLE-AGNON,Ambert Livradois Forez,Monts du Livradois,12,9,0,0,0,8,7,0,2018,0
342,63087,LA CHAPELLE-MARCOUSSE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
343,63089,CHAPPES,Riom Limagne et Volcans,Aigueperse,20,12,8,0,7,11,13,7,2018,0
344,63090,CHAPTUZAT,Plaine Limagne,Aigueperse,6,6,0,0,0,0,0,0,2018,0
345,63097,CHASSAGNE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
346,63098,CHASTREIX,Massif du Sancy,Le Sancy,13,7,6,0,0,10,0,8,2018,0
347,63103,CHATELGUYON,Riom Limagne et Volcans,Châtelguyon,111,78,33,0,34,72,67,44,2018,0
348,63104,LA CHAULME,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2018,0
349,63106,CHAURIAT,Billom Communauté,Billom,18,14,0,0,0,14,9,9,2018,0
350,63108,LE CHEIX,Riom Limagne et Volcans,Riom,9,7,0,0,0,7,0,6,2018,0
351,63114,COLLANGES,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
352,63124,COURNON-D'AUVERGNE,Clermont Auvergne Métropole,Cournon d'Auvergne,352,255,97,37,93,222,199,153,2018,0
353,63129,CROS,Dômes Sancy Artense,Le Sancy,9,7,0,0,0,0,6,0,2018,0
354,63130,LA CROUZILLE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,13,7,6,0,0,9,7,6,2018,0
355,63132,CUNLHAT,Ambert Livradois Forez,Monts du Livradois,31,19,12,7,6,18,19,12,2018,0
356,63133,DALLET,Billom Communauté,Pont-du-Château,0,0,0,0,0,0,0,0,2018,0
357,63134,DAUZAT-SUR-VODABLE,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
358,63135,DAVAYAT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,7,0,0,0,0,0,0,0,2018,0
359,63136,DOMAIZE,Ambert Livradois Forez,Monts du Livradois,6,0,0,0,0,0,6,0,2018,0
360,63137,DORANGES,Ambert Livradois Forez,Ambert,12,8,0,0,6,6,7,0,2018,0
361,63144,EGLISENEUVE-D'ENTRAIGUES,Massif du Sancy,Le Sancy,23,18,0,0,0,17,14,9,2018,0
362,63146,EGLISENEUVE-PRES-BILLOM,Billom Communauté,Billom,15,10,0,0,0,9,7,8,2018,0
363,63147,EGLISOLLES,Ambert Livradois Forez,Ambert,14,8,6,0,0,6,9,0,2018,0
364,63149,ENTRAIGUES,Riom Limagne et Volcans,Aigueperse,7,0,0,0,0,6,0,0,2018,0
365,63151,ESCOUTOUX,Thiers Dore et Montagne,Thiers,25,18,7,0,6,16,12,13,2018,0
366,63152,ESPINASSE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,8,0,0,0,0,6,7,0,2018,0
367,63153,ESPINCHAL,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2018,0
368,63157,FAYET-LE-CHATEAU,Billom Communauté,Billom,9,0,0,0,0,7,8,0,2018,0
369,63158,FAYET-RONAYE,Ambert Livradois Forez,Monts du Livradois,0,0,0,0,0,0,0,0,2018,0
370,63161,LA FORIE,Ambert Livradois Forez,Ambert,11,8,0,0,0,8,0,7,2018,0
371,63162,FOURNOLS,Ambert Livradois Forez,Monts du Livradois,20,13,7,6,0,10,12,8,2018,0
372,63163,GELLES,Dômes Sancy Artense,Orcines,35,26,9,0,9,21,30,0,2018,0
373,63164,GERZAT,Clermont Auvergne Métropole,Gerzat,167,125,42,25,49,93,96,71,2018,0
374,63013,AUBIAT,Plaine Limagne,Aigueperse,14,11,0,0,0,9,6,8,2018,0
375,63023,AUZELLES,Ambert Livradois Forez,Monts du Livradois,7,0,0,0,0,0,0,0,2018,0
376,63091,CHARBONNIER-LES-MINES,Agglo Pays d'Issoire,Brassac-Les-Mines,21,16,0,0,6,13,16,0,2018,0
377,63139,DORE-L'EGLISE,Ambert Livradois Forez,Ambert,24,19,0,0,7,12,16,8,2018,0
378,63150,ENVAL,Riom Limagne et Volcans,Châtelguyon,15,8,7,0,0,9,8,7,2018,0
379,63173,GRANDRIF,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2018,0
380,63187,LAPEYROUSE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,17,11,6,0,6,8,0,13,2018,0
381,63218,MAYRES,Ambert Livradois Forez,Ambert,10,7,0,0,0,8,0,6,2018,0
382,63233,MONTAIGUT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,17,13,0,0,0,10,8,9,2018,0
383,63249,NERONDE-SUR-DORE,Thiers Dore et Montagne,Monts du Livradois,16,13,0,0,0,12,8,8,2018,0
384,63253,NOALHAT,Thiers Dore et Montagne,Maringues,0,0,0,0,0,0,0,0,2018,0
385,63263,ORCINES,Clermont Auvergne Métropole,Orcines,54,39,15,0,9,41,33,21,2018,0
386,63273,PERIGNAT-SUR-ALLIER,Billom Communauté,Vic-Le-Comte,22,15,7,0,11,10,13,9,2018,0
387,63285,PONTGIBAUD,Chavanon Combrailles et Volcans,Saint-Ours,20,15,0,0,0,15,12,8,2018,0
388,63297,REIGNAT,Billom Communauté,Billom,7,6,0,0,0,0,0,0,2018,0
389,63312,SAINT-ALYRE-D'ARLANC,Ambert Livradois Forez,Ambert,14,7,7,0,0,9,7,7,2018,0
390,63346,SAINT-GENES-CHAMPESPE,Massif du Sancy,Le Sancy,15,13,0,0,0,10,11,0,2018,0
391,63380,SAINT-NECTAIRE,Massif du Sancy,Le Sancy,23,17,6,0,0,15,13,10,2018,0
392,63403,SAINT-VINCENT,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2018,0
393,63430,THIERS,Thiers Dore et Montagne,Thiers,372,271,101,53,85,234,204,168,2018,0
394,63444,VARENNES-SUR-USSON,Agglo Pays d'Issoire,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
395,63022,AUZAT-LA-COMBELLE,Agglo Pays d'Issoire,Brassac-Les-Mines,73,54,19,9,22,42,45,28,2018,0
396,63042,BLANZAT,Clermont Auvergne Métropole,Cébazat,67,48,19,14,24,29,36,31,2018,0
397,63066,CELLES-SUR-DUROLLE,Thiers Dore et Montagne,Thiers,57,47,10,0,10,43,27,30,2018,0
398,63093,CHARBONNIERES-LES-VIEILLES,Combrailles Sioule et Morge,Saint-Georges-de-Mons,27,18,9,0,0,21,13,14,2018,0
399,63138,DORAT,Thiers Dore et Montagne,Thiers,15,11,0,0,7,6,8,7,2018,0
400,63177,ISSERTEAUX,Billom Communauté,Billom,8,6,0,0,0,8,0,0,2018,0
401,63201,LUZILLAT,Plaine Limagne,Maringues,20,13,7,0,0,16,11,9,2018,0
402,63227,MIREFLEURS,Mond'Arverne Communauté,Vic-Le-Comte,33,26,7,0,14,17,21,12,2018,0
403,63264,ORCIVAL,Dômes Sancy Artense,Orcines,0,0,0,0,0,0,0,0,2018,0
404,63323,SAINT-BONNET-LE-BOURG,Ambert Livradois Forez,Monts du Livradois,6,0,0,0,0,0,0,0,2018,0
405,63350,SAINT-GEORGES-SUR-ALLIER,Mond'Arverne Communauté,Vic-Le-Comte,13,10,0,0,0,8,9,0,2018,0
406,63405,SALLEDES,Mond'Arverne Communauté,Vic-Le-Comte,12,7,0,0,0,8,9,0,2018,0
407,63427,TEILHEDE,Combrailles Sioule et Morge,Saint-Georges-de-Mons,0,0,0,0,0,0,0,0,2018,0
408,63054,LE BROC,Agglo Pays d'Issoire,Issoire,14,11,0,0,0,8,6,8,2018,0
409,63057,LE BRUGERON,Ambert Livradois Forez,Monts du Livradois,15,11,0,0,0,10,10,0,2018,0
410,63037,BERTIGNAT,Ambert Livradois Forez,Monts du Livradois,20,13,7,0,0,16,13,7,2018,0
411,63095,CHARNAT,Thiers Dore et Montagne,Maringues,7,6,0,0,0,6,0,0,2018,0
412,63125,COURPIERE,Thiers Dore et Montagne,Monts du Livradois,141,105,36,20,42,79,86,55,2018,0
413,63145,EGLISENEUVE-DES-LIARDS,Agglo Pays d'Issoire,Brassac-Les-Mines,9,6,0,0,0,6,6,0,2018,0
414,63169,LA GODIVELLE,Massif du Sancy,Brassac-Les-Mines,0,0,0,0,0,0,0,0,2018,0
415,63197,LISSEUIL,Combrailles Sioule et Morge,Saint-Georges-de-Mons,0,0,0,0,0,0,0,0,2018,0
416,63228,MIREMONT,Chavanon Combrailles et Volcans,Saint-Ours,17,10,7,0,0,10,8,9,2018,0
417,63257,OLBY,Dômes Sancy Artense,Orcines,11,6,0,0,0,9,0,6,2018,0
418,63061,BUSSIERES-ET-PRUNS,Plaine Limagne,Aigueperse,8,0,0,0,0,6,0,0,2018,0
419,63033,BEAUMONT-LES-RANDAN,Plaine Limagne,Maringues,6,0,0,0,0,6,0,0,2018,0
420,63107,CHAVAROUX,Riom Limagne et Volcans,Aigueperse,6,0,0,0,0,0,0,0,2018,0
421,63203,MALAUZAT,Riom Limagne et Volcans,Châtelguyon,6,0,0,0,0,0,0,0,2018,0
422,63290,PULVERIERES,Riom Limagne et Volcans,Saint-Ours,8,0,0,0,0,6,6,0,2018,0
423,63362,SAINT-IGNAT,Riom Limagne et Volcans,Aigueperse,21,14,7,0,9,11,14,7,2018,0
424,63004,LES ANCIZES-COMPS,Combrailles Sioule et Morge,Saint-Georges-de-Mons,52,34,18,8,17,27,30,22,2018,0
425,63035,BEAUREGARD-VENDON,Combrailles Sioule et Morge,Saint-Georges-de-Mons,17,13,0,0,0,14,10,7,2018,0
426,63082,CHAMPS,Combrailles Sioule et Morge,Saint-Georges-de-Mons,7,0,0,0,0,0,0,0,2018,0
427,63100,CHATEAUNEUF-LES-BAINS,Combrailles Sioule et Morge,Saint-Eloy-Les-Mines,15,11,0,0,0,9,7,8,2018,0
428,63198,LOUBEYRAT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,19,16,0,0,8,9,10,9,2018,0
429,63235,MONTCEL,Combrailles Sioule et Morge,Saint-Georges-de-Mons,7,6,0,0,0,0,0,0,2018,0
430,63288,PROMPSAT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,7,0,0,0,0,0,6,0,2018,0
431,63294,QUEUILLE,Combrailles Sioule et Morge,Saint-Georges-de-Mons,0,0,0,0,0,0,0,0,2018,0
432,63379,SAINT-MYON,Combrailles Sioule et Morge,Saint-Georges-de-Mons,6,0,0,0,0,6,0,0,2018,0
433,63382,SAINT-PARDOUX,Combrailles Sioule et Morge,Saint-Georges-de-Mons,14,6,8,0,0,8,11,0,2018,0
434,63391,SAINT-REMY-DE-BLOT,Combrailles Sioule et Morge,Saint-Georges-de-Mons,8,7,0,0,0,0,6,0,2018,0
435,63473,YSSAC-LA-TOURETTE,Combrailles Sioule et Morge,Saint-Georges-de-Mons,0,0,0,0,0,0,0,0,2018,0
436,63062,BUXIERES-SOUS-MONTAIGUT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2018,0
437,63094,CHARENSAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,12,11,0,0,0,11,6,6,2018,0
438,63140,DURMIGNAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,8,6,0,0,0,6,0,6,2018,0
439,63281,PIONSAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,42,31,11,0,10,31,29,13,2018,0
440,63304,ROCHE-D'AGOUX,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2018,0
441,63329,SAINTE-CHRISTINE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2018,0
442,63373,SAINT-MAIGNER,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,0,0,0,0,0,6,0,2018,0
443,63428,TEILHET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,0,0,0,0,0,0,0,2018,0
444,63055,BROMONT-LAMOTHE,Chavanon Combrailles et Volcans,Saint-Ours,27,20,7,0,12,12,20,7,2018,0
445,63064,LA CELLE,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2018,0
446,63110,CISTERNES-LA-FORET,Chavanon Combrailles et Volcans,Saint-Ours,22,14,8,0,8,11,17,0,2018,0
447,63159,FERNOEL,Chavanon Combrailles et Volcans,Saint-Ours,11,9,0,0,0,6,8,0,2018,0
448,63175,HERMENT,Chavanon Combrailles et Volcans,Saint-Ours,13,7,6,0,0,7,9,0,2018,0
449,63225,MESSEIX,Chavanon Combrailles et Volcans,Saint-Ours,67,50,17,7,12,48,33,34,2018,0
450,63237,MONTEL-DE-GELAT,Chavanon Combrailles et Volcans,Saint-Ours,16,11,0,0,0,11,10,6,2018,0
451,63283,PONTAUMUR,Chavanon Combrailles et Volcans,Saint-Ours,19,16,0,0,0,12,9,10,2018,0
452,63292,PUY-SAINT-GULMIER,Chavanon Combrailles et Volcans,Saint-Ours,8,7,0,0,0,0,6,0,2018,0
453,63339,SAINT-ETIENNE-DES-CHAMPS,Chavanon Combrailles et Volcans,Saint-Ours,8,0,0,0,0,6,0,7,2018,0
454,63416,SAVENNES,Chavanon Combrailles et Volcans,Saint-Ours,6,0,0,0,0,0,0,0,2018,0
455,63291,PUY-GUILLAUME,Thiers Dore et Montagne,Maringues,90,69,21,10,29,51,57,33,2018,0
456,63298,LA RENAUDIE,Thiers Dore et Montagne,Monts du Livradois,7,0,0,0,0,0,6,0,2018,0
457,63306,LA ROCHE-NOIRE,Mond'Arverne Communauté,Vic-Le-Comte,10,8,0,0,0,8,0,6,2018,0
458,63308,ROYAT,Clermont Auvergne Métropole,Chamalières,82,64,18,12,16,54,29,53,2018,0
459,63309,SAILLANT,Ambert Livradois Forez,Ambert,11,8,0,0,0,8,6,0,2018,0
460,63311,SAINT-AGOULIN,Plaine Limagne,Aigueperse,7,0,0,0,0,0,0,0,2018,0
461,63317,SAINT-ANDRE-LE-COQ,Plaine Limagne,Maringues,17,10,7,0,0,11,0,13,2018,0
462,63319,SAINT-ANTHEME,Ambert Livradois Forez,Ambert,35,29,6,0,10,21,24,11,2018,0
463,63320,SAINT-AVIT,Chavanon Combrailles et Volcans,Saint-Ours,12,11,0,0,0,11,9,0,2018,0
464,63321,SAINT-BABEL,Agglo Pays d'Issoire,Issoire,21,17,0,0,7,12,13,8,2018,0
465,63324,SAINT-BONNET-LE-CHASTEL,Ambert Livradois Forez,Monts du Livradois,14,12,0,0,0,9,6,8,2018,0
466,63327,SAINT-BONNET-PRES-RIOM,Riom Limagne et Volcans,Riom,33,21,12,0,12,20,23,10,2018,0
467,63328,SAINTE-CATHERINE,Ambert Livradois Forez,Monts du Livradois,0,0,0,0,0,0,0,0,2018,0
