,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
19,63096,CHAS,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,0,0,0,0,0,0,0,0,2015,0
20,63097,CHASSAGNE,Ardes Communauté,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
21,63098,CHASTREIX,Communauté de communes du Massif du Sancy,LE SANCY,12,6,6,0,0,10,0,0,2015,0
22,63099,CHATEAUGAY,Communauté d'Agglomération Clermont-Communauté,CHATELGUYON,52,38,14,0,20,28,0,0,2015,0
23,63100,CHATEAUNEUF-LES-BAINS,Manzat Communauté,SAINT-ELOY-LES-MINES,20,9,11,0,0,15,0,0,2015,0
24,63101,CHATEAU-SUR-CHER,Communauté de communes du Pays de Pionsat,SAINT-ELOY-LES-MINES,8,0,0,0,0,6,0,0,2015,0
25,63102,CHATELDON,Communauté de communes entre Allier et Bois Noirs,MARINGUES,29,21,8,0,12,12,0,0,2015,0
26,63103,CHATELGUYON,Communauté de communes Volvic Sources et Volcans,CHATELGUYON,117,80,37,11,28,78,0,0,2015,0
27,63104,LA CHAULME,Communauté de communes de la Vallée de l'Ance,AMBERT,0,0,0,0,0,0,0,0,2015,0
28,63105,CHAUMONT-LE-BOURG,Communauté de communes du Pays d'Arlanc,AMBERT,6,0,0,0,0,0,0,0,2015,0
29,63106,CHAURIAT,Communauté de communes Mûr-Es-Allier,BILLOM,17,12,0,0,0,11,0,0,2015,0
30,63107,CHAVAROUX,Communauté de communes Limagne d'Ennezat,AIGUEPERSE,7,7,0,0,0,0,0,0,2015,0
31,63108,LE CHEIX,Riom Communauté,RIOM,0,0,0,0,0,0,0,0,2015,0
32,63109,CHIDRAC,Communauté de communes Puy et Couzes,LE SANCY,7,0,0,0,0,0,0,0,2015,0
33,63110,CISTERNES-LA-FORET,Communauté de communes de Hautes Combrailles,SAINT-OURS,16,10,6,0,10,0,0,0,2015,0
34,63111,CLEMENSAT,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
35,63112,CLERLANDE,Communauté de communes Limagne d'Ennezat,AIGUEPERSE,6,0,0,0,0,0,0,0,2015,0
36,63113,CLERMONT-FERRAND,Communauté d'Agglomération Clermont-Communauté,PSEUDO-CANTON DE CLERMONT-FERRAND,2710,2105,605,361,631,1717,0,0,2015,0
37,63114,COLLANGES,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
38,63115,COMBRAILLES,Communauté de communes de Hautes Combrailles,SAINT-OURS,8,0,0,0,0,0,0,0,2015,0
39,63116,COMBRONDE,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,51,30,21,0,16,30,0,0,2015,0
40,63117,COMPAINS,Communauté de communes du Massif du Sancy,LE SANCY,0,0,0,0,0,0,0,0,2015,0
41,63118,CONDAT-EN-COMBRAILLE,Communauté de communes de Hautes Combrailles,SAINT-OURS,24,16,8,0,7,13,0,0,2015,0
42,63119,CONDAT-LES-MONTBOISSIER,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,8,6,0,0,0,0,0,0,2015,0
43,63120,CORENT,Gergovie Val d'Allier Communauté,LES MARTRES DE VEYRE,0,0,0,0,0,0,0,0,2015,0
44,63121,COUDES,Communauté de communes Couze Val d'Allier,VIC-LE-COMPTE,30,21,9,0,9,16,0,0,2015,0
45,63122,COURGOUL,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
46,63123,COURNOLS,Communauté de communes Les Cheires,ORCINES,7,0,0,0,0,0,0,0,2015,0
47,63124,COURNON-D'AUVERGNE,Communauté d'Agglomération Clermont-Communauté,COURNON,379,271,108,49,121,209,0,0,2015,0
48,63125,COURPIERE,Communauté de communes du Pays de Courpière,LES MONTS DU LIVRADOIS,166,119,47,22,51,93,0,0,2015,0
49,63126,LE CREST,Communauté de communes Les Cheires,LES MARTRES DE VEYRE,26,19,7,0,6,20,0,0,2015,0
50,63127,CRESTE,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
51,63128,CREVANT-LAVEINE,Communauté de communes entre Dore et Allier,LEZOUX,19,14,0,0,6,11,0,0,2015,0
52,63129,CROS,Communauté de communes Sancy Artense,LE SANCY,9,0,0,0,0,0,0,0,2015,0
53,63130,LA CROUZILLE,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,14,8,6,0,0,8,0,0,2015,0
54,63131,CULHAT,Communauté de communes entre Dore et Allier,LEZOUX,24,18,6,0,6,17,0,0,2015,0
55,63132,CUNLHAT,Communauté de communes du Pays de Cunlhat,LES MONTS DU LIVRADOIS,34,26,8,0,12,17,0,0,2015,0
56,63133,DALLET,Communauté de communes Mûr-Es-Allier,PONT-DU-CHATEAU,22,19,0,0,12,9,0,0,2015,0
57,63134,DAUZAT-SUR-VODABLE,Ardes Communauté,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
58,63135,DAVAYAT,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,8,6,0,0,0,7,0,0,2015,0
59,63136,DOMAIZE,Communauté de communes du Pays de Cunlhat,LES MONTS DU LIVRADOIS,0,0,0,0,0,0,0,0,2015,0
60,63137,DORANGES,Communauté de communes du Pays d'Arlanc,AMBERT,11,7,0,0,0,0,0,0,2015,0
61,63138,DORAT,Thiers Communauté,THIERS,16,11,0,0,0,10,0,0,2015,0
62,63139,DORE-L'EGLISE,Communauté de communes du Pays d'Arlanc,AMBERT,17,14,0,0,7,6,0,0,2015,0
63,63140,DURMIGNAT,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,0,0,0,0,0,0,0,0,2015,0
64,63141,DURTOL,Communauté d'Agglomération Clermont-Communauté,CEBAZAT,34,29,0,0,6,27,0,0,2015,0
65,63142,ECHANDELYS,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,12,11,0,0,0,6,0,0,2015,0
66,63143,EFFIAT,Communauté de communes Nord Limagne,AIGUEPERSE,16,10,6,0,6,9,0,0,2015,0
67,63144,EGLISENEUVE-D'ENTRAIGUES,Communauté de communes du Massif du Sancy,LE SANCY,31,23,8,0,9,21,0,0,2015,0
68,63145,EGLISENEUVE-DES-LIARDS,Communauté de communes du Pays de Sauxillanges,BRASSAC-LES-MINES,7,0,0,0,0,0,0,0,2015,0
69,63146,EGLISENEUVE-PRES-BILLOM,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,17,14,0,0,0,10,0,0,2015,0
70,63147,EGLISOLLES,Communauté de communes de la Vallée de l'Ance,AMBERT,9,6,0,0,0,0,0,0,2015,0
71,63148,ENNEZAT,Communauté de communes Limagne d'Ennezat,AIGUEPERSE,35,28,7,0,6,26,0,0,2015,0
72,63149,ENTRAIGUES,Communauté de communes Limagne d'Ennezat,AIGUEPERSE,10,9,0,0,0,10,0,0,2015,0
73,63150,ENVAL,Riom Communauté,CHATELGUYON,13,8,0,0,0,7,0,0,2015,0
74,63151,ESCOUTOUX,Thiers Communauté,THIERS,38,31,7,0,9,26,0,0,2015,0
75,63152,ESPINASSE,Communauté de communes Coeur de Combrailles,SAINT-ELOY-LES-MINES,10,0,6,0,0,0,0,0,2015,0
76,63153,ESPINCHAL,Communauté de communes du Massif du Sancy,LE SANCY,6,0,0,0,0,0,0,0,2015,0
77,63154,ESPIRAT,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,9,6,0,0,0,0,0,0,2015,0
78,63155,ESTANDEUIL,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,0,0,0,0,0,0,0,0,2015,0
79,63156,ESTEIL,Communauté de communes Bassin Minier Montagnes,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
80,63157,FAYET-LE-CHATEAU,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,8,0,0,0,0,0,0,0,2015,0
81,63158,FAYET-RONAYE,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,6,0,0,0,0,0,0,0,2015,0
82,63159,FERNOEL,Communauté de communes de Hautes Combrailles,SAINT-OURS,8,8,0,0,0,0,0,0,2015,0
83,63160,FLAT,Communauté de communes des Côteaux de l'Allier,ISSOIRE,6,0,0,0,0,0,0,0,2015,0
84,63161,LA FORIE,Communauté de communes du Pays d'Ambert,AMBERT,11,7,0,0,6,0,0,0,2015,0
85,63162,FOURNOLS,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,15,9,6,0,0,7,0,0,2015,0
86,63163,GELLES,Communauté de communes de Rochefort-Montagne,ORCINES,37,25,12,6,11,20,0,0,2015,0
87,63164,GERZAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,155,109,46,21,45,89,0,0,2015,0
88,63165,GIAT,Communauté de communes de Hautes Combrailles,SAINT-OURS,44,33,11,0,8,31,0,0,2015,0
89,63166,GIGNAT,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,8,0,0,0,0,6,0,0,2015,0
90,63167,GIMEAUX,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,0,0,0,0,0,0,0,0,2015,0
91,63168,GLAINE-MONTAIGUT,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,0,0,0,0,0,0,0,0,2015,0
92,63169,LA GODIVELLE,Ardes Communauté,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
93,63170,LA GOUTELLE,Communauté de communes Pontgibaud Sioule et Volcans,SAINT-OURS,24,16,8,0,12,12,0,0,2015,0
94,63171,GOUTTIERES,Communauté de communes Coeur de Combrailles,SAINT-ELOY-LES-MINES,6,6,0,0,0,0,0,0,2015,0
95,63172,GRANDEYROLLES,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
96,63173,GRANDRIF,Communauté de communes Livradois Porte d'Auvergne,AMBERT,7,6,0,0,0,0,0,0,2015,0
97,63174,GRANDVAL,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,0,0,0,0,0,0,0,0,2015,0
98,63175,HERMENT,Communauté de communes Sioulet Chavanon,SAINT-OURS,13,7,6,0,0,8,0,0,2015,0
99,63176,HEUME-L'EGLISE,Communauté de communes de Rochefort-Montagne,ORCINES,0,0,0,0,0,0,0,0,2015,0
100,63177,ISSERTEAUX,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,12,8,0,0,0,7,0,0,2015,0
101,63178,ISSOIRE,Issoire Communauté,ISSOIRE,379,289,90,46,100,233,0,0,2015,0
102,63179,JOB,Communauté de communes du Pays d'Ambert,AMBERT,22,14,8,0,0,16,0,0,2015,0
103,63180,JOZE,Communauté de communes entre Dore et Allier,LEZOUX,21,17,0,0,0,15,0,0,2015,0
104,63181,JOSERAND,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,10,6,0,0,0,7,0,0,2015,0
105,63182,JUMEAUX,Communauté de communes Bassin Minier Montagnes,BRASSAC-LES-MINES,25,13,12,0,0,16,0,0,2015,0
106,63183,LABESSETTE,Communauté de communes Sancy Artense,LE SANCY,0,0,0,0,0,0,0,0,2015,0
107,63184,LACHAUX,Communauté de communes entre Allier et Bois Noirs,MARINGUES,11,7,0,0,0,9,0,0,2015,0
108,63185,LAMONTGIE,Communauté de communes du Pays de Sauxillanges,BRASSAC-LES-MINES,16,13,0,0,7,9,0,0,2015,0
109,63186,LANDOGNE,Communauté de communes de Hautes Combrailles,SAINT-OURS,8,0,0,0,0,0,0,0,2015,0
110,63187,LAPEYROUSE,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,18,12,6,0,0,14,0,0,2015,0
111,63448,VERNET-LA-VARENNE,Communauté de communes du Pays de Sauxillanges,BRASSAC-LES-MINES,19,15,0,0,0,14,0,0,2015,0
112,63449,LE VERNET-SAINTE-MARGUERITE,Communauté de communes Les Cheires,ORCINES,10,9,0,0,0,7,0,0,2015,0
113,63450,VERNEUGHEOL,Communauté de communes Sioulet Chavanon,SAINT-OURS,15,8,7,0,0,11,0,0,2015,0
114,63451,VERNINES,Communauté de communes de Rochefort-Montagne,ORCINES,8,6,0,0,0,7,0,0,2015,0
115,63452,VERRIERES,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
116,63453,VERTAIZON,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,45,31,14,0,15,28,0,0,2015,0
117,63454,VERTOLAYE,Communauté de communes du Pays d'Olliergues,LES MONTS DU LIVRADOIS,22,18,0,0,0,16,0,0,2015,0
118,63455,VEYRE-MONTON,Gergovie Val d'Allier Communauté,LES MARTRES DE VEYRE,53,42,11,0,14,39,0,0,2015,0
119,63456,VICHEL,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
120,63457,VIC-LE-COMTE,Allier Comté Communauté,VIC-LE-COMPTE,104,75,29,6,33,65,0,0,2015,0
121,63458,VILLENEUVE,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
122,63459,VILLENEUVE-LES-CERFS,Communauté de communes de Côteaux de Randan,MARINGUES,0,0,0,0,0,0,0,0,2015,0
123,63460,VILLOSANGES,Communauté de communes de Hautes Combrailles,SAINT-OURS,11,8,0,0,0,7,0,0,2015,0
124,63461,VINZELLES,Communauté de communes entre Dore et Allier,LEZOUX,15,11,0,0,0,12,0,0,2015,0
125,63462,VIRLET,Communauté de communes du Pays de Marcillat en Combrailles (Allier),SAINT-ELOY-LES-MINES,7,7,0,0,0,0,0,0,2015,0
126,63463,VISCOMTAT,Communauté de communes de la Montagne Thiernoise,THIERS,27,22,0,0,6,19,0,0,2015,0
127,63464,VITRAC,Manzat Communauté,SAINT-GEORGES-DE-MONS,12,8,0,0,0,9,0,0,2015,0
128,63465,VIVEROLS,Communauté de communes de la Vallée de l'Ance,AMBERT,14,12,0,0,0,9,0,0,2015,0
129,63466,VODABLE,Communauté de communes Puy et Couzes,LE SANCY,0,0,0,0,0,0,0,0,2015,0
130,63467,VOINGT,Communauté de communes de Hautes Combrailles,SAINT-OURS,0,0,0,0,0,0,0,0,2015,0
131,63468,VOLLORE-MONTAGNE,Communauté de communes de la Montagne Thiernoise,THIERS,16,11,0,0,0,11,0,0,2015,0
132,63469,VOLLORE-VILLE,Communauté de communes du Pays de Courpière,LES MONTS DU LIVRADOIS,19,13,6,0,0,14,0,0,2015,0
133,63470,VOLVIC,Communauté de communes Volvic Sources et Volcans,CHATELGUYON,57,42,15,0,23,32,0,0,2015,0
134,63471,YOUX,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,44,33,11,0,0,35,0,0,2015,0
135,63472,YRONDE-ET-BURON,Allier Comté Communauté,VIC-LE-COMPTE,19,15,0,0,0,16,0,0,2015,0
136,63473,YSSAC-LA-TOURETTE,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,6,0,0,0,0,0,0,0,2015,0
137,63001,AIGUEPERSE,Communauté de communes Nord Limagne,AIGUEPERSE,54,37,17,0,18,31,0,0,2015,0
138,63002,AIX-LA-FAYETTE,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,0,0,0,0,0,0,0,0,2015,0
139,63003,AMBERT,Communauté de communes du Pays d'Ambert,AMBERT,263,206,57,25,78,160,0,0,2015,0
140,63004,LES ANCIZES-COMPS,Manzat Communauté,SAINT-GEORGES-DE-MONS,50,32,18,11,16,23,0,0,2015,0
141,63005,ANTOINGT,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
142,63006,ANZAT-LE-LUGUET,Ardes Communauté,BRASSAC-LES-MINES,14,12,0,0,0,8,0,0,2015,0
143,63007,APCHAT,Ardes Communauté,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
144,63008,ARCONSAT,Communauté de communes de la Montagne Thiernoise,THIERS,22,15,7,0,7,12,0,0,2015,0
145,63009,ARDES,Ardes Communauté,BRASSAC-LES-MINES,32,23,9,0,12,18,0,0,2015,0
146,63010,ARLANC,Communauté de communes du Pays d'Arlanc,AMBERT,67,45,22,9,18,40,0,0,2015,0
147,63011,ARS-LES-FAVETS,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,11,9,0,0,0,8,0,0,2015,0
148,63012,ARTONNE,Communauté de communes Nord Limagne,AIGUEPERSE,14,9,0,0,0,9,0,0,2015,0
149,63013,AUBIAT,Communauté de communes Nord Limagne,AIGUEPERSE,16,13,0,0,0,11,0,0,2015,0
150,63014,AUBIERE,Communauté d'Agglomération Clermont-Communauté,AUBIERE,216,162,54,21,42,153,0,0,2015,0
151,63015,AUBUSSON-D'AUVERGNE,Communauté de communes du Pays de Courpière,LES MONTS DU LIVRADOIS,0,0,0,0,0,0,0,0,2015,0
152,63016,AUGEROLLES,Communauté de communes du Pays de Courpière,LES MONTS DU LIVRADOIS,38,29,9,0,8,26,0,0,2015,0
153,63017,AUGNAT,Ardes Communauté,BRASSAC-LES-MINES,6,0,0,0,0,0,0,0,2015,0
154,63018,AULHAT-SAINT-PRIVAT,Communauté de communes des Côteaux de l'Allier,ISSOIRE,0,0,0,0,0,0,0,0,2015,0
155,63019,AULNAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,97,65,32,9,44,44,0,0,2015,0
156,63020,AURIERES,Communauté de communes de Rochefort-Montagne,ORCINES,12,8,0,0,0,7,0,0,2015,0
157,63021,AUTHEZAT,Gergovie Val d'Allier Communauté,LES MARTRES DE VEYRE,16,9,7,0,7,8,0,0,2015,0
158,63022,AUZAT-LA-COMBELLE,Communauté de communes Bassin Minier Montagnes,BRASSAC-LES-MINES,77,50,27,7,15,55,0,0,2015,0
159,63023,AUZELLES,Communauté de communes du Pays de Cunlhat,LES MONTS DU LIVRADOIS,12,9,0,0,0,10,0,0,2015,0
160,63024,AVEZE,Communauté de communes Sancy Artense,LE SANCY,11,9,0,0,0,7,0,0,2015,0
161,63025,AYAT-SUR-SIOULE,Communauté de communes Coeur de Combrailles,SAINT-ELOY-LES-MINES,9,8,0,0,0,7,0,0,2015,0
162,63026,AYDAT,Communauté de communes Les Cheires,ORCINES,27,23,0,0,7,17,0,0,2015,0
163,63027,BAFFIE,Communauté de communes de la Vallée de l'Ance,AMBERT,6,6,0,0,0,6,0,0,2015,0
164,63028,BAGNOLS,Communauté de communes Sancy Artense,LE SANCY,33,21,12,0,11,19,0,0,2015,0
165,63029,BANSAT,Communauté de communes du Pays de Sauxillanges,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
166,63030,BAS-ET-LEZAT,Communauté de communes de Côteaux de Randan,MARINGUES,6,0,0,0,0,0,0,0,2015,0
167,63031,BEAULIEU,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,14,10,0,0,0,7,0,0,2015,0
168,63032,BEAUMONT,Communauté d'Agglomération Clermont-Communauté,BEAUMONT,212,159,53,17,50,145,0,0,2015,0
169,63033,BEAUMONT-LES-RANDAN,Communauté de communes de Côteaux de Randan,MARINGUES,6,0,0,0,0,0,0,0,2015,0
170,63034,BEAUREGARD-L'EVEQUE,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,21,15,6,0,0,15,0,0,2015,0
171,63035,BEAUREGARD-VENDON,Communauté de communes de Côtes de Combrailles,SAINT-GEORGES-DE-MONS,17,13,0,0,0,12,0,0,2015,0
172,63036,BERGONNE,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,8,7,0,0,0,6,0,0,2015,0
173,63037,BERTIGNAT,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,20,16,0,0,0,15,0,0,2015,0
174,63038,BESSE-ET-SAINT-ANASTAISE,Communauté de communes du Massif du Sancy,LE SANCY,43,32,11,0,10,29,0,0,2015,0
175,63039,BEURIERES,Communauté de communes du Pays d'Arlanc,AMBERT,8,0,0,0,0,0,0,0,2015,0
176,63040,BILLOM,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,104,79,25,17,38,49,0,0,2015,0
177,63041,BIOLLET,Communauté de communes Coeur de Combrailles,SAINT-ELOY-LES-MINES,18,12,6,0,0,13,0,0,2015,0
178,63042,BLANZAT,Communauté d'Agglomération Clermont-Communauté,CEBAZAT,53,41,12,12,15,26,0,0,2015,0
179,63043,BLOT-L'EGLISE,Communauté de communes du Pays de Menat,SAINT-GEORGES-DE-MONS,11,8,0,0,0,8,0,0,2015,0
180,63044,BONGHEAT,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,10,6,0,0,0,8,0,0,2015,0
181,63045,BORT-L'ETANG,Communauté de communes entre Dore et Allier,LEZOUX,12,9,0,0,6,6,0,0,2015,0
182,63046,BOUDES,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,9,6,0,0,0,6,0,0,2015,0
183,63047,LA BOURBOULE,Communauté de communes du Massif du Sancy,LE SANCY,74,60,14,10,28,36,0,0,2015,0
184,63048,BOURG-LASTIC,Communauté de communes Sioulet Chavanon,SAINT-OURS,36,26,10,0,12,21,0,0,2015,0
185,63049,BOUZEL,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,9,7,0,0,0,6,0,0,2015,0
186,63050,BRASSAC-LES-MINES,Communauté de communes Bassin Minier Montagnes,BRASSAC-LES-MINES,124,92,32,21,33,70,0,0,2015,0
187,63051,BRENAT,Communauté de communes des Côteaux de l'Allier,ISSOIRE,13,10,0,0,0,12,0,0,2015,0
188,63052,LE BREUIL-SUR-COUZE,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,25,16,9,0,7,14,0,0,2015,0
189,63053,BRIFFONS,Communauté de communes Sioulet Chavanon,SAINT-OURS,14,8,6,0,0,8,0,0,2015,0
190,63054,LE BROC,Issoire Communauté,ISSOIRE,17,12,0,0,6,9,0,0,2015,0
191,63055,BROMONT-LAMOTHE,Communauté de communes Pontgibaud Sioule et Volcans,SAINT-OURS,27,19,8,6,9,12,0,0,2015,0
192,63056,BROUSSE,Communauté de communes du Pays de Cunlhat,LES MONTS DU LIVRADOIS,9,7,0,0,0,6,0,0,2015,0
193,63057,LE BRUGERON,Communauté de communes du Pays d'Olliergues,LES MONTS DU LIVRADOIS,16,12,0,0,0,10,0,0,2015,0
194,63058,BULHON,Communauté de communes entre Dore et Allier,LEZOUX,6,0,0,0,0,0,0,0,2015,0
195,63059,BUSSEOL,Allier Comté Communauté,VIC-LE-COMPTE,0,0,0,0,0,0,0,0,2015,0
196,63060,BUSSIERES,Communauté de communes du Pays de Pionsat,SAINT-ELOY-LES-MINES,6,0,0,0,0,0,0,0,2015,0
197,63061,BUSSIERES-ET-PRUNS,Communauté de communes Nord Limagne,AIGUEPERSE,10,6,0,0,0,0,0,0,2015,0
198,63062,BUXIERES-SOUS-MONTAIGUT,Communauté de communes Sancy Artense,SAINT-ELOY-LES-MINES,0,0,0,0,0,0,0,0,2015,0
199,63063,CEBAZAT,Communauté d'Agglomération Clermont-Communauté,CEBAZAT,170,122,48,18,52,100,0,0,2015,0
200,63064,LA CELLE,Communauté de communes de Hautes Combrailles,SAINT-OURS,0,0,0,0,0,0,0,0,2015,0
201,63065,CEILLOUX,Communauté de communes du Pays de Cunlhat,LES MONTS DU LIVRADOIS,0,0,0,0,0,0,0,0,2015,0
202,63066,CELLES-SUR-DUROLLE,Communauté de communes de la Montagne Thiernoise,THIERS,50,38,12,6,7,37,0,0,2015,0
203,63067,LA CELLETTE,Communauté de communes du Pays de Pionsat,SAINT-ELOY-LES-MINES,6,0,0,0,0,6,0,0,2015,0
204,63068,CELLULE,Riom Communauté,RIOM,18,15,0,0,6,12,0,0,2015,0
205,63069,LE CENDRE,Communauté d'Agglomération Clermont-Communauté,COURNON,84,66,18,8,23,53,0,0,2015,0
206,63070,CEYRAT,Communauté d'Agglomération Clermont-Communauté,BEAUMONT,115,83,32,13,26,76,0,0,2015,0
207,63071,CEYSSAT,Communauté de communes de Rochefort-Montagne,ORCINES,15,8,7,0,0,12,0,0,2015,0
208,63072,CHABRELOCHE,Communauté de communes de la Montagne Thiernoise,THIERS,62,46,16,11,12,39,0,0,2015,0
209,63073,CHADELEUF,Communauté de communes Couze Val d'Allier,VIC-LE-COMPTE,12,10,0,0,0,7,0,0,2015,0
210,63074,CHALUS,Communauté de communes Lembron Val d'Allier,BRASSAC-LES-MINES,0,0,0,0,0,0,0,0,2015,0
211,63075,CHAMALIERES,Communauté d'Agglomération Clermont-Communauté,CHAMALIERES,485,389,96,38,106,341,0,0,2015,0
212,63076,CHAMBON-SUR-DOLORE,Communauté de communes du Haut Livradois,LES MONTS DU LIVRADOIS,10,7,0,0,6,0,0,0,2015,0
